Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol,DayDiff,positive_close,GapToDiv,DivToPrice,month,week,weekday,GapAbsolute,predict,Gain
2018-08-01,0.44,1.0,0.023913043,HMLP,2018-07-19,AMC,https://www.stockwatch.com/News/Item/U-prNY58006-U!HMLP-20180719/U/HMLP,https://www.stockwatch.com/Quote/Fundamentals?U:HMLP,17.9,18.0,18.45,17.65,18.4,18.0,89423.2,13,1,0.2272727272727305,2.46,7,29,3,0.10000000000000142,0.7120592524151991,1.0222222222222221
2018-08-15,6.0,1.0,0.967741935,SIGM,2018-07-20,DAY,https://www.stockwatch.com/News/Item/U-z7330075-U!SIGM-20180720/U/SIGM,https://www.stockwatch.com/Quote/Fundamentals?U:SIGM,6.1,6.15,6.2,6.05,6.2,0.3,142930.0,26,1,0.008333333333333451,98.36,7,29,4,0.05000000000000071,0.7158174212455832,1.008130081300813
2018-07-31,0.1875,1.0,0.031618887,CCLP,2018-07-20,DAY,https://www.stockwatch.com/News/Item/U-prDA58503-U!CCLP-20180720/U/CCLP,https://www.stockwatch.com/Quote/Fundamentals?U:CCLP,6.01,5.96,6.24,5.75,5.93,5.98,97560.5,11,0,-0.2666666666666657,3.12,7,29,4,-0.04999999999999982,0.6659070721368313,0.9949664429530201
2018-08-02,0.75,1.0,0.05,HCLP,2018-07-23,DAY,https://www.stockwatch.com/News/Item/U-z7330657-U!HCLP-20180723/U/HCLP,https://www.stockwatch.com/Quote/Fundamentals?U:HCLP,13.2,13.85,16.65,13.3,15.0,14.5,1331050.95,10,1,0.8666666666666671,5.68,7,30,0,0.6500000000000004,0.5398955301198383,1.0830324909747293
2018-08-06,0.5775,1.0,0.035670167,GMLP,2018-07-23,DAY,https://www.stockwatch.com/News/Item/U-z7330999-U!GMLP-20180723/U/GMLP,https://www.stockwatch.com/Quote/Fundamentals?U:GMLP,15.05,15.27,16.99,15.23,16.19,15.73,246667.1,14,1,0.380952380952379,3.84,7,30,0,0.21999999999999886,0.6392132641134819,1.0602488539620172
2018-08-01,0.4,1.0,0.043196544,HX,2018-07-23,DAY,https://www.stockwatch.com/News/Item/U-prCN59680-U!HX-20180723/U/HX,https://www.stockwatch.com/Quote/Fundamentals?U:HX,8.55,8.81,9.67,8.9,9.26,9.087,65142.6,9,1,0.6499999999999995,4.68,7,30,0,0.2599999999999998,0.7221178121288564,1.0510783200908058
2018-08-09,0.95,1.0,0.02294686,APU,2018-07-23,AMC,https://www.stockwatch.com/News/Item/U-b005756-U!APU-20180723/U/APU,https://www.stockwatch.com/Quote/Fundamentals?U:APU,43.63,43.6,43.79,40.25,41.4,40.5,190221.75,17,0,-0.031578947368422254,2.18,7,30,0,-0.030000000000001137,0.6500038015077745,0.9495412844036697
2018-08-01,1.97,1.0,0.030974843,MC,2018-07-23,AMC,https://www.stockwatch.com/News/Item/U-b005725-U!MC-20180723/U/MC,https://www.stockwatch.com/Quote/Fundamentals?U:MC,62.55,65.45,65.938,61.45,63.6,61.65,287746.25,9,0,1.4720812182741145,3.15,7,30,0,2.9000000000000057,0.5654524205405667,0.9717341482047365
2018-08-02,1.09,1.0,0.021765176,EQM,2018-07-24,AMC,https://www.stockwatch.com/News/Item/U-b005891-U!EQM-20180724/U/EQM,https://www.stockwatch.com/Quote/Fundamentals?U:EQM,53.67,54.06,54.92,50.08,50.08,49.16,598310.05,9,0,0.3577981651376152,2.03,7,30,1,0.39000000000000057,0.264854827371096,0.926378098409175
2018-08-03,0.125,1.0,0.034626039,NAP,2018-07-24,DAY,https://www.stockwatch.com/News/Item/U-z7331663-U!NAP-20180724/U/NAP,https://www.stockwatch.com/Quote/Fundamentals?U:NAP,3.45,3.47,3.699,3.37,3.61,3.48,98170.7,10,1,0.16000000000000014,3.62,7,30,1,0.020000000000000018,0.6502696200145041,1.0403458213256482
2018-08-07,0.39,1.0,0.030350195,NGL,2018-07-24,AMC,https://www.stockwatch.com/News/Item/U-b005994-U!NGL-20180724/U/NGL,https://www.stockwatch.com/Quote/Fundamentals?U:NGL,12.3,12.3,13.1,11.75,12.85,12.9,623847.85,14,1,0.0,3.17,7,30,1,0.0,0.6417854497455353,1.0447154471544715
2018-09-24,1.55,1.0,0.072599532,AMC,2018-07-24,AMC,https://www.stockwatch.com/News/Item/U-b005986-U!AMC-20180724/U/AMC,https://www.stockwatch.com/Quote/Fundamentals?U:AMC,15.5,15.55,21.45,15.2,21.35,19.9,1453479.7,62,1,0.03225806451612949,10.0,7,30,1,0.05000000000000071,0.6217172286314514,1.3729903536977492
2018-08-02,3.0,1.0,0.049204527,UFCS,2018-07-24,DAY,https://www.stockwatch.com/News/Item/U-z7331340-U!UFCS-20180724/U/UFCS,https://www.stockwatch.com/Quote/Fundamentals?U:UFCS,57.11,59.15,61.56,58.63,60.97,58.04,63533.25,9,1,0.6799999999999997,5.25,7,30,1,2.039999999999999,0.6877983312059601,1.0307692307692309
2018-08-10,0.37,1.0,0.023241206,GCI,2018-07-25,AMC,https://www.stockwatch.com/News/Item/U-b005870-U!GCI-20180725/U/GCI,https://www.stockwatch.com/Quote/Fundamentals?U:GCI,18.5,18.56,18.78,15.65,15.92,15.51,418162.6,16,0,0.1621621621621587,2.0,7,30,2,0.05999999999999872,0.12755339403822835,0.8577586206896552
2018-08-06,0.35,1.0,0.03030303,EEP,2018-07-25,AMC,https://www.stockwatch.com/News/Item/U-prCA62901-U!EEP-20180725/U/EEP,https://www.stockwatch.com/Quote/Fundamentals?U:EEP,10.95,10.91,11.9,10.85,11.55,11.18,1981982.95,12,1,-0.11428571428571185,3.2,7,30,2,-0.03999999999999915,0.5968946053416533,1.0586617781851513
2018-08-03,0.66,1.0,0.030344828,CVRR,2018-07-25,AMC,https://www.stockwatch.com/News/Item/U-z7332264-U!CVRR-20180725/U/CVRR,https://www.stockwatch.com/Quote/Fundamentals?U:CVRR,23.4,22.85,24.95,21.2,21.75,21.3,645498.95,9,0,-0.833333333333329,2.82,7,30,2,-0.5499999999999972,0.5463993476498226,0.9518599562363238
2018-08-03,0.65,1.0,0.021616229,TCP,2018-07-26,AMC,https://www.stockwatch.com/News/Item/U-z7333573-U!TCP-20180726/U/TCP,https://www.stockwatch.com/Quote/Fundamentals?U:TCP,32.01,31.99,32.23,29.71,30.07,31.27,479615.3,8,0,-0.030769230769230112,2.03,7,30,3,-0.019999999999999574,0.28459313160399985,0.9399812441387935
2018-08-09,0.129,1.0,0.043728814,PER,2018-07-26,AMC,https://www.stockwatch.com/News/Item/U-b005799-U!PER-20180726/U/PER,https://www.stockwatch.com/Quote/Fundamentals?U:PER,2.8,2.8,3.0,2.75,2.95,2.85,271179.5,14,1,0.0,4.61,7,30,3,0.0,0.6073896819275538,1.0535714285714286
2018-08-06,0.6,1.0,0.022556391,NS,2018-07-26,DAY,https://www.stockwatch.com/News/Item/U-b005148-U!NS-20180726/U/NS,https://www.stockwatch.com/Quote/Fundamentals?U:NS,24.65,24.77,27.44,24.06,26.6,26.09,666042.75,11,1,0.20000000000000168,2.43,7,30,3,0.120000000000001,0.611149718726409,1.0738796931772305
2018-08-03,0.53,1.0,0.021157685,GLOP,2018-07-26,DAY,https://www.stockwatch.com/News/Item/U-z7333193-U!GLOP-20180726/U/GLOP,https://www.stockwatch.com/Quote/Fundamentals?U:GLOP,24.45,25.05,25.3,24.45,25.05,24.35,101929.65,8,1,1.1320754716981158,2.17,7,30,3,0.6000000000000014,0.6426762874438229,1.0
2018-08-06,0.575,1.0,0.033045977,SMLP,2018-07-26,AMC,https://www.stockwatch.com/News/Item/U-prDA64057-U!SMLP-20180726/U/SMLP,https://www.stockwatch.com/Quote/Fundamentals?U:SMLP,17.15,17.25,17.73,16.72,17.4,16.8,139870.15,11,1,0.17391304347826336,3.35,7,30,3,0.10000000000000142,0.6577689343300402,1.008695652173913
2018-08-03,0.565,1.0,0.023366419,ETP,2018-07-26,AMC,https://www.stockwatch.com/News/Item/U-b005744-U!ETP-20180726/U/ETP,https://www.stockwatch.com/Quote/Fundamentals?U:ETP,21.13,21.2,24.2,20.42,24.18,23.61,4505859.85,8,1,0.12389380530973503,2.67,7,30,3,0.07000000000000028,0.5936739100016631,1.140566037735849
2018-10-12,0.08,1.0,0.029090909,MN,2018-07-26,AMC,https://www.stockwatch.com/News/Item/U-prNY63759-U!MN-20180726/U/MN,https://www.stockwatch.com/Quote/Fundamentals?U:MN,2.95,2.95,3.1,2.55,2.75,2.69,50464.6,78,0,0.0,2.71,7,30,3,0.0,0.6869743528834857,0.9322033898305084
2018-08-09,0.0477,1.0,0.028058824,SDT,2018-07-26,AMC,https://www.stockwatch.com/News/Item/U-b005770-U!SDT-20180726/U/SDT,https://www.stockwatch.com/Quote/Fundamentals?U:SDT,1.87,1.88,1.93,1.4,1.7,1.6,108389.35,14,0,0.2096436058700165,2.55,7,30,3,0.009999999999999787,0.5957880840919155,0.9042553191489362
2018-08-06,0.6,1.0,0.026098304,SPH,2018-07-26,DAY,https://www.stockwatch.com/News/Item/U-prNY63009-U!SPH-20180726/U/SPH,https://www.stockwatch.com/Quote/Fundamentals?U:SPH,23.68,23.71,23.99,22.95,22.99,22.39,129262.1,11,0,0.0500000000000019,2.53,7,30,3,0.030000000000001137,0.6912258660575592,0.969633066216786
2018-08-06,0.8255,1.0,0.029726323,SUN,2018-07-27,AMC,https://www.stockwatch.com/News/Item/U-prDA65072-U!SUN-20180727/U/SUN,https://www.stockwatch.com/Quote/Fundamentals?U:SUN,26.34,26.62,28.1,26.26,27.77,27.06,263617.1,10,1,0.339188370684435,3.13,7,30,4,0.28000000000000114,0.6158092364718467,1.0432006010518406
2018-08-03,0.4125,1.0,0.068181818,AMID,2018-07-27,DAY,https://www.stockwatch.com/News/Item/U-prLA64318-U!AMID-20180727/U/AMID,https://www.stockwatch.com/Quote/Fundamentals?U:AMID,8.75,6.6,6.55,5.3,6.05,6.15,300075.95,7,0,-5.212121212121213,4.71,7,30,4,-2.1500000000000004,0.5233875689373669,0.9166666666666667
2018-08-06,0.52,1.0,0.026,ARLP,2018-07-30,DAY,https://www.stockwatch.com/News/Item/U-b005122-U!ARLP-20180730/U/ARLP,https://www.stockwatch.com/Quote/Fundamentals?U:ARLP,19.95,19.6,20.65,19.65,20.0,19.7,348203.2,7,1,-0.6730769230769189,2.61,7,31,0,-0.34999999999999787,0.6267393992862937,1.0204081632653061
2018-10-12,0.38738,1.0,0.032335559,CNSL,2018-07-30,AMC,https://www.stockwatch.com/News/Item/U-z7334985-U!CNSL-20180730/U/CNSL,https://www.stockwatch.com/Quote/Fundamentals?U:CNSL,12.57,12.59,13.948,10.77,11.98,11.98,570616.45,74,0,0.0516288915276978,3.08,7,31,0,0.019999999999999574,0.6758129595104493,0.9515488482922955
2018-08-03,0.45,1.0,0.041666667,CSSE,2018-07-30,DAY,https://www.stockwatch.com/News/Item/U-z7334214-U!CSSE-20180730/U/CSSE,https://www.stockwatch.com/Quote/Fundamentals?U:CSSE,9.77,10.45,11.41,10.14,10.8,10.8,52966.35,4,1,1.5111111111111104,4.61,7,31,0,0.6799999999999997,0.6921282969310196,1.0334928229665072
2018-09-13,0.2,1.0,0.02670227,OXSQ,2018-07-31,DAY,https://www.stockwatch.com/News/Item/U-z7335049-U!OXSQ-20180731/U/OXSQ,https://www.stockwatch.com/Quote/Fundamentals?U:OXSQ,7.37,7.1,7.52,6.87,7.49,7.35,191105.25,44,1,-1.3500000000000023,2.71,7,31,1,-0.27000000000000046,0.6075749969106172,1.0549295774647889
2018-09-27,0.5,1.0,0.026968716,CIM,2018-07-31,AMC,https://www.stockwatch.com/News/Item/U-b005829-U!CIM-20180731/U/CIM,https://www.stockwatch.com/Quote/Fundamentals?U:CIM,19.1,19.05,19.25,18.26,18.54,18.0,846918.0,58,0,-0.10000000000000142,2.62,7,31,1,-0.05000000000000071,0.5968446553901687,0.9732283464566929
2018-08-30,0.36,1.0,0.026925954,TPVG,2018-08-01,AMC,https://www.stockwatch.com/News/Item/U-b005989-U!TPVG-20180801/U/TPVG,https://www.stockwatch.com/Quote/Fundamentals?U:TPVG,13.68,13.9,13.95,13.0,13.37,13.02,104524.6,29,0,0.6111111111111129,2.63,8,31,2,0.22000000000000064,0.6695502504383937,0.9618705035971222
2018-08-10,1.0,1.0,0.02168727,MIC,2018-08-01,AMC,https://www.stockwatch.com/News/Item/U-prNY68179-U!MIC-20180801/U/MIC,https://www.stockwatch.com/Quote/Fundamentals?U:MIC,45.07,45.08,46.88,44.79,46.11,45.17,911774.1,9,1,0.00999999999999801,2.22,8,31,2,0.00999999999999801,0.5610983866614961,1.0228482697426797
2018-08-14,0.21,1.0,0.020937188,MRT,2018-08-01,AMC,https://www.stockwatch.com/News/Item/U-prCL69026-U!MRT-20180801/U/MRT,https://www.stockwatch.com/Quote/Fundamentals?U:MRT,11.12,11.12,11.33,9.81,10.03,9.81,99261.7,13,0,0.0,1.89,8,31,2,0.0,0.07214020922165613,0.9019784172661871
2018-09-13,0.39,1.0,0.022439586,ARCC,2018-08-01,DAY,https://www.stockwatch.com/News/Item/U-b005279-U!ARCC-20180801/U/ARCC,https://www.stockwatch.com/Quote/Fundamentals?U:ARCC,16.95,17.2,17.59,17.09,17.38,17.06,1347773.75,43,1,0.641025641025641,2.3,8,31,2,0.25,0.6607472392736684,1.0104651162790697
2018-09-14,0.18,1.0,0.028481013,BKCC,2018-08-01,AMC,https://www.stockwatch.com/News/Item/U-b005728-U!BKCC-20180801/U/BKCC,https://www.stockwatch.com/Quote/Fundamentals?U:BKCC,6.05,6.08,6.35,6.0,6.32,6.13,269035.1,44,1,0.16666666666666805,2.98,8,31,2,0.03000000000000025,0.5896503671895025,1.0394736842105263
2018-08-10,0.31,1.0,0.022760646,HTGC,2018-08-02,AMC,https://www.stockwatch.com/News/Item/U-b005760-U!HTGC-20180802/U/HTGC,https://www.stockwatch.com/Quote/Fundamentals?U:HTGC,13.52,13.64,13.7,13.41,13.62,13.3,481064.15,8,0,0.3870967741935516,2.29,8,31,3,0.120000000000001,0.6155499193378935,0.9985337243401758
2018-08-30,3.486,1.0,0.080248619,OSB,2018-08-02,BMO,https://www.stockwatch.com/News/Item/U-C3821-U!OSB-20180802/U/OSB,https://www.stockwatch.com/Quote/Fundamentals?U:OSB,36.05,38.01,44.15,37.497,43.44,39.65,110958.45,28,1,0.562248995983936,9.67,8,31,3,1.9600000000000009,0.6486616808371111,1.1428571428571428
2018-08-14,0.76375,1.0,0.020296306,SEP,2018-08-02,AMC,https://www.stockwatch.com/News/Item/U-prCA69481-U!SEP-20180802/U/SEP,https://www.stockwatch.com/Quote/Fundamentals?U:SEP,36.95,37.32,38.7,34.28,37.63,36.89,853803.25,12,1,0.4844517184942683,2.07,8,31,3,0.36999999999999744,0.4004840583323581,1.0083065380493035
2018-08-14,0.495,1.0,0.022247191,PBFX,2018-08-02,DAY,https://www.stockwatch.com/News/Item/U-prNY69519-U!PBFX-20180802/U/PBFX,https://www.stockwatch.com/Quote/Fundamentals?U:PBFX,21.1,21.6,22.7,21.1,22.25,21.75,61936.5,12,1,1.0101010101010102,2.35,8,31,3,0.5,0.7273905797935623,1.0300925925925926
2018-08-23,0.1875,1.0,0.023176761,PBI,2018-08-02,AMC,https://www.stockwatch.com/News/Item/U-b005781-U!PBI-20180802/U/PBI,https://www.stockwatch.com/Quote/Fundamentals?U:PBI,8.22,8.27,8.48,7.99,8.09,7.94,2282138.6,21,0,0.266666666666661,2.28,8,31,3,0.049999999999998934,0.5896376527001269,0.9782345828295043
2018-08-14,0.25,1.0,0.021777003,ABR,2018-08-03,DAY,https://www.stockwatch.com/News/Item/U-z7337740-U!ABR-20180803/U/ABR,https://www.stockwatch.com/Quote/Fundamentals?U:ABR,11.49,11.74,11.81,11.27,11.48,11.3,1859176.2,11,0,1.0,2.18,8,31,4,0.25,0.5774111198556882,0.9778534923339012
2018-08-17,0.0626,1.0,0.034777778,CHKR,2018-08-03,DAY,https://www.stockwatch.com/News/Item/U-prDA69116-U!CHKR-20180803/U/CHKR,https://www.stockwatch.com/Quote/Fundamentals?U:CHKR,1.65,1.63,1.85,1.65,1.8,1.7,60947.85,14,1,-0.31948881789137407,3.79,8,31,4,-0.020000000000000018,0.735246913107852,1.1042944785276074
2018-08-31,0.25,1.0,0.031847134,WPG,2018-08-03,AMC,https://www.stockwatch.com/News/Item/U-z7338104-U!WPG-20180803/U/WPG,https://www.stockwatch.com/Quote/Fundamentals?U:WPG,7.85,7.88,8.12,7.27,7.85,7.58,2158438.9,28,0,0.120000000000001,3.18,8,31,4,0.03000000000000025,0.5951435348313763,0.9961928934010152
2018-09-27,0.37,1.0,0.021713615,CGBD,2018-08-07,AMC,https://www.stockwatch.com/News/Item/U-z7339683-U!CGBD-20180807/U/CGBD,https://www.stockwatch.com/Quote/Fundamentals?U:CGBD,17.97,18.0,18.0,16.75,17.04,16.8,117170.25,51,0,0.08108108108108415,2.06,8,32,1,0.030000000000001137,0.5042025665657461,0.9466666666666667
2018-09-27,0.6,1.0,0.029615005,UNIT,2018-08-08,AMC,https://www.stockwatch.com/News/Item/U-z7340336-U!UNIT-20180808/U/UNIT,https://www.stockwatch.com/Quote/Fundamentals?U:UNIT,17.98,18.06,21.33,17.99,20.26,19.77,2604946.95,50,1,0.1333333333333305,3.34,8,32,2,0.0799999999999983,0.5796472601029551,1.1218161683277963
2018-09-13,0.36,1.0,0.024861878,TCPC,2018-08-08,DAY,https://www.stockwatch.com/News/Item/U-prLA74226-U!TCPC-20180808/U/TCPC,https://www.stockwatch.com/Quote/Fundamentals?U:TCPC,14.75,14.75,14.88,14.41,14.48,14.22,162291.05,36,0,0.0,2.44,8,32,2,0.0,0.7240799669012428,0.9816949152542374
2018-09-04,0.1,1.0,0.024813896,MCC,2018-08-09,AMC,https://www.stockwatch.com/News/Item/U-z7341464-U!MCC-20180809/U/MCC,https://www.stockwatch.com/Quote/Fundamentals?U:MCC,3.38,3.67,4.03,3.44,4.03,3.92,195861.05,26,1,2.9000000000000004,2.96,8,32,3,0.29000000000000004,0.6154256017747929,1.0980926430517712
2018-09-27,0.402,1.0,0.025605096,CCT,2018-08-09,AMC,https://www.stockwatch.com/News/Item/U-b005827-U!CCT-20180809/U/CCT,https://www.stockwatch.com/Quote/Fundamentals?U:CCT,16.86,16.71,17.0,15.56,15.7,15.28,364382.0,49,0,-0.3731343283582054,2.38,8,32,3,-0.14999999999999858,0.6310456754760035,0.9395571514063434
2018-08-17,2.014583,1.0,0.021456843,PAC,2018-08-10,AMC,https://www.stockwatch.com/News/Item/U-b005434-U!PAC-20180810/U/PAC,https://www.stockwatch.com/Quote/Fundamentals?U:PAC,93.48,93.64,94.99,92.62,93.89,91.73,70551.1,7,1,0.07942090248949614,2.16,8,32,4,0.1599999999999966,0.6959159968114204,1.0026697992310978
2018-08-24,0.1,1.0,0.022371365,XIN,2018-08-15,BMO,https://www.stockwatch.com/News/Item/U-prCN80434-U!XIN-20180815/U/XIN,https://www.stockwatch.com/Quote/Fundamentals?U:XIN,3.68,3.77,4.59,3.77,4.47,4.37,201679.6,9,1,0.8999999999999986,2.72,8,33,2,0.08999999999999986,0.6984130846611497,1.1856763925729443
2018-08-30,0.54,1.0,0.024171889,CTL,2018-08-21,AMC,https://www.stockwatch.com/News/Item/U-prLA85862-U!CTL-20180821/U/CTL,https://www.stockwatch.com/Quote/Fundamentals?U:CTL,23.98,23.2,23.25,22.04,22.34,21.83,10968254.7,9,0,-1.4444444444444464,2.25,8,34,1,-0.7800000000000011,0.5733271947502844,0.9629310344827586
2018-09-18,0.68,1.0,0.020744356,TUP,2018-08-22,AMC,https://www.stockwatch.com/News/Item/U-prFL86988-U!TUP-20180822/U/TUP,https://www.stockwatch.com/Quote/Fundamentals?U:TUP,33.97,33.92,34.99,31.075,32.78,32.24,868154.95,27,0,-0.0735294117647017,2.0,8,34,2,-0.04999999999999716,0.10032861303072065,0.9663915094339622
2018-09-14,0.48,1.0,0.020824295,NEWT,2018-08-23,DAY,https://www.stockwatch.com/News/Item/U-z7347675-U!NEWT-20180823/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,23.34,23.69,23.95,21.14,23.05,22.77,121263.8,22,0,0.7291666666666696,2.06,8,34,3,0.3500000000000014,0.447090119337727,0.97298438159561
2018-09-05,0.22174,1.0,0.020801126,NLY,2018-08-28,DAY,https://www.stockwatch.com/News/Item/U-prPH90678-U!NLY-20180828/U/NLY,https://www.stockwatch.com/Quote/Fundamentals?U:NLY,10.61,10.65,10.76,10.61,10.66,10.48,9711763.5,8,1,0.18039144944530047,2.09,8,35,1,0.040000000000000924,0.4481669495982991,1.0009389671361502
2018-09-17,0.4,1.05,0.025252525,VGR,2018-08-29,AMC,https://www.stockwatch.com/News/Item/U-b005766-U!VGR-20180829/U/VGR,https://www.stockwatch.com/Quote/Fundamentals?U:VGR,15.55,15.63,16.13,15.3,15.84,14.84,1352665.3,19,1,0.20000000000000018,2.57,8,35,2,0.08000000000000007,0.6726292638006514,1.0134357005758157
2018-09-26,3.54,1.0,0.077716795,PCH,2018-08-30,AMC,https://www.stockwatch.com/News/Item/U-z7371122-U!PCH-20180830/U/PCH,https://www.stockwatch.com/Quote/Fundamentals?U:PCH,46.5,46.65,48.7,45.5,45.55,41.9,319506.7,27,0,0.0423728813559318,7.61,8,35,3,0.14999999999999858,0.6658802183062569,0.9764201500535905
2018-09-13,0.35,1.0,0.02501787,MRCC,2018-08-31,AMC,https://www.stockwatch.com/News/Item/U-z7371292-U!MRCC-20180831/U/MRCC,https://www.stockwatch.com/Quote/Fundamentals?U:MRCC,13.58,13.62,14.05,13.569,13.99,13.76,70440.95,13,1,0.11428571428571185,2.58,8,35,4,0.03999999999999915,0.7029188503343035,1.0271659324522762
2018-09-13,0.096,1.0,0.031067961,JE,2018-09-04,DAY,https://www.stockwatch.com/News/Item/U-z7372080-U!JE-20180904/U/JE,https://www.stockwatch.com/Quote/Fundamentals?U:JE,2.99,2.96,3.09,2.95,3.09,3.03,432024.15,9,1,-0.3125000000000026,3.21,9,36,1,-0.03000000000000025,0.5843893079638927,1.0439189189189189
2018-09-13,0.27,1.0,0.030892449,TCRD,2018-09-04,AMC,https://www.stockwatch.com/News/Item/U-z7372707-U!TCRD-20180904/U/TCRD,https://www.stockwatch.com/Quote/Fundamentals?U:TCRD,8.56,8.57,8.75,8.55,8.74,8.49,112550.95,9,1,0.037037037037036244,3.15,9,36,1,0.009999999999999787,0.6853867844452676,1.0198366394399065
2018-09-27,0.49,1.0,0.026659412,CHMI,2018-09-06,AMC,https://www.stockwatch.com/News/Item/U-b005699-U!CHMI-20180906/U/CHMI,https://www.stockwatch.com/Quote/Fundamentals?U:CHMI,18.86,18.86,18.93,18.27,18.38,17.89,91886.05,21,0,0.0,2.6,9,36,3,0.0,0.6823499250236414,0.9745493107104984
2018-09-14,0.18,1.0,0.023225806,PNNT,2018-09-07,AMC,https://www.stockwatch.com/News/Item/U-z7374602-U!PNNT-20180907/U/PNNT,https://www.stockwatch.com/Quote/Fundamentals?U:PNNT,7.68,7.7,7.78,7.62,7.75,7.6,228007.15,7,1,0.11111111111111369,2.34,9,36,4,0.020000000000000462,0.5681735061486861,1.0064935064935066
2018-09-19,0.2,1.0,0.02016129,GMRE,2018-09-10,DAY,https://www.stockwatch.com/News/Item/U-b005461-U!GMRE-20180910/U/GMRE,https://www.stockwatch.com/Quote/Fundamentals?U:GMRE,9.36,9.37,10.05,9.3075,9.92,9.7,113918.55,9,1,0.049999999999998934,2.14,9,37,0,0.009999999999999787,0.5971667188596472,1.0586979722518677
2018-09-27,0.43,1.0,0.021276596,KREF,2018-09-11,DAY,https://www.stockwatch.com/News/Item/U-b005147-U!KREF-20180911/U/KREF,https://www.stockwatch.com/Quote/Fundamentals?U:KREF,20.85,20.84,20.83,20.03,20.21,19.82,282375.9,16,0,-0.023255813953492008,2.06,9,37,1,-0.010000000000001563,0.5414032314191676,0.9697696737044146
2018-10-02,0.18,1.0,0.028169014,DX,2018-09-11,AMC,https://www.stockwatch.com/News/Item/U-b005834-U!DX-20180911/U/DX,https://www.stockwatch.com/Quote/Fundamentals?U:DX,6.42,6.42,6.45,6.32,6.39,6.24,304486.9,21,0,0.0,2.8,9,37,1,0.0,0.6025007230870504,0.9953271028037383
2018-09-27,0.46,1.0,0.023883697,ARI,2018-09-12,AMC,https://www.stockwatch.com/News/Item/U-b005741-U!ARI-20180912/U/ARI,https://www.stockwatch.com/Quote/Fundamentals?U:ARI,19.34,19.39,19.56,19.02,19.26,18.81,706338.4,15,0,0.10869565217391458,2.38,9,37,2,0.05000000000000071,0.6630655960038979,0.9932955131511089
2018-09-27,0.37,1.0,0.031678082,EARN,2018-09-12,AMC,https://www.stockwatch.com/News/Item/U-b006051-U!EARN-20180912/U/EARN,https://www.stockwatch.com/Quote/Fundamentals?U:EARN,11.87,11.92,11.97,11.58,11.68,11.32,81315.4,15,0,0.13513513513513706,3.12,9,37,2,0.05000000000000071,0.6840836635874389,0.9798657718120806
2018-09-28,0.2,1.0,0.026666667,MFA,2018-09-13,AMC,https://www.stockwatch.com/News/Item/U-prNY05255-U!MFA-20180913/U/MFA,https://www.stockwatch.com/Quote/Fundamentals?U:MFA,7.73,7.73,7.75,7.46,7.5,7.35,3306028.45,15,0,0.0,2.59,9,37,3,0.0,0.6219275778013909,0.9702457956015523
2018-09-27,0.1775,1.0,0.0221875,LXP,2018-09-13,AMC,https://www.stockwatch.com/News/Item/U-z7377495-U!LXP-20180913/U/LXP,https://www.stockwatch.com/Quote/Fundamentals?U:LXP,8.18,8.21,8.35,7.99,8.0,8.04,1583875.15,14,0,0.16901408450704866,2.17,9,37,3,0.030000000000001137,0.5750278538130524,0.9744214372716199
2018-09-27,0.5,1.0,0.027203482,MITT,2018-09-14,AMC,https://www.stockwatch.com/News/Item/U-b005296-U!MITT-20180914/U/MITT,https://www.stockwatch.com/Quote/Fundamentals?U:MITT,18.55,18.56,18.78,18.36,18.38,17.93,126921.7,13,0,0.01999999999999602,2.7,9,37,4,0.00999999999999801,0.7045360222387794,0.990301724137931
2018-09-24,0.42,1.0,0.025735294,IVR,2018-09-14,AMC,https://www.stockwatch.com/News/Item/U-prNY08038-U!IVR-20180914/U/IVR,https://www.stockwatch.com/Quote/Fundamentals?U:IVR,16.29,16.3,16.48,16.05,16.32,15.91,511664.55,10,1,0.02380952380952753,2.58,9,37,4,0.010000000000001563,0.6472868897334204,1.0012269938650307
2018-09-27,0.14,1.0,0.02991453,ANH,2018-09-14,AMC,https://www.stockwatch.com/News/Item/U-b005528-U!ANH-20180914/U/ANH,https://www.stockwatch.com/Quote/Fundamentals?U:ANH,4.76,4.79,4.83,4.68,4.68,4.55,394663.3,13,0,0.21428571428571605,2.94,9,37,4,0.03000000000000025,0.5868539525568947,0.9770354906054279
2018-09-26,0.31,1.0,0.02952381,WMC,2018-09-17,AMC,https://www.stockwatch.com/News/Item/U-prLA09782-U!WMC-20180917/U/WMC,https://www.stockwatch.com/Quote/Fundamentals?U:WMC,11.29,11.3,11.33,10.5,10.5,10.25,216133.85,9,0,0.032258064516134076,2.75,9,38,0,0.010000000000001563,0.6309762201342982,0.9292035398230087
2018-09-26,0.2,1.0,0.031796502,NYMT,2018-09-17,DAY,https://www.stockwatch.com/News/Item/U-z7378446-U!NYMT-20180917/U/NYMT,https://www.stockwatch.com/Quote/Fundamentals?U:NYMT,6.3,6.3,6.34,6.22,6.29,6.16,1259792.8,9,0,0.0,3.17,9,38,0,0.0,0.5634768086571613,0.9984126984126984
