Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol
2008-05-21 00:00:00+00:00,1.18,1.0,0.02818247,NAT,2008-05-05 07:39:00,BMO,https://www.stockwatch.com/News/Item/U-i0393421-U!NAT-20080505/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,35.72,36.0,42.0,35.5,41.87,41.56,236985.0
2008-08-19 00:00:00+00:00,1.6,1.0,0.040837162,NAT,2008-08-11 07:10:00,BMO,https://www.stockwatch.com/News/Item/U-i0423602-U!NAT-20080811/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,37.11,37.25,40.35,37.11,39.18,37.14,550735.0
2008-11-19 00:00:00+00:00,1.61,1.0,0.048377404,NAT,2008-11-10 08:44:00,BMO,https://www.stockwatch.com/News/Item/U-i0450710-U!NAT-20081110/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,31.31,32.99,35.31,30.04,33.28,31.35,565235.0
2009-02-23 00:00:00+00:00,0.87,1.0,0.03018737,NAT,2009-02-13 07:30:00,BMO,https://www.stockwatch.com/News/Item/U-i0474081-U!NAT-20090213/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,29.62,30.3,30.73,28.05,28.82,28.7,780090.0
2009-05-18 00:00:00+00:00,0.88,1.0,0.025951047,NAT,2009-05-05 06:00:00,BMO,https://www.stockwatch.com/News/Item/U-i0497712-U!NAT-20090505/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,36.49,36.49,38.1,31.27,33.91,34.0,666715.0
2010-08-18 00:00:00+00:00,0.6,1.0,0.020236088,NAT,2010-08-06 10:42:00,DAY,https://www.stockwatch.com/News/Item/U-i0649285-U!NAT-20100806/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,29.61,29.75,29.85,28.35,29.65,28.91,456540.0
2011-11-21 00:00:00+00:00,0.3,1.0,0.020935101,NAT,2011-11-09 11:43:00,DAY,https://www.stockwatch.com/News/Item/U-i0819676-U!NAT-20111109/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,13.75,13.79,14.63,13.89,14.33,13.8,472880.25
2012-02-21 00:00:00+00:00,0.3,1.0,0.020013342,NAT,2012-01-02 07:39:00,BMO,https://www.stockwatch.com/News/Item/U-i0836732-U!NAT-20120102/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,,,,,,,
2012-05-16 00:00:00+00:00,0.3,1.0,0.021691974,NAT,2012-05-07 08:42:00,BMO,https://www.stockwatch.com/News/Item/U-i0883919-U!NAT-20120507/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,13.32,13.32,13.99,13.14,13.83,13.8,433035.0
2012-08-15 00:00:00+00:00,0.3,1.0,0.023255814,NAT,2012-08-07 07:17:00,BMO,https://www.stockwatch.com/News/Item/U-i0917138-U!NAT-20120807/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,11.67,11.8,12.98,11.8,12.9,12.6,756545.0
2012-11-27 00:00:00+00:00,0.3,1.0,0.031347962,NAT,2012-11-15 08:00:00,BMO,https://www.stockwatch.com/News/Item/U-i0954907-U!NAT-20121115/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,8.25,8.26,9.76,8.25,9.57,9.47,590330.0
2013-11-26 00:00:00+00:00,0.16,1.0,0.020100503,NAT,2013-11-15 13:10:00,DAY,https://www.stockwatch.com/News/Item/U-prenUK201311151448-U!NAT-20131115/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,8.81,8.94,9.03,7.9,7.96,7.8,640030.0
2014-05-13 00:00:00+00:00,0.23,1.0,0.026589595,NAT,2014-05-12 07:42:00,BMO,https://www.stockwatch.com/News/Item/U-z10081193-U!NAT-20140512/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,,,,,,,
2015-05-05 00:00:00+00:00,0.38,1.0,0.030794165,NAT,2015-04-29 07:07:00,BMO,https://www.stockwatch.com/News/Item/U-z10131401-U!NAT-20150429/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,12.8,12.78,12.82,11.96,12.34,11.99,1460785.85
2015-07-27 00:00:00+00:00,0.4,1.0,0.024968789,NAT,2015-07-21 07:00:00,BMO,https://www.stockwatch.com/News/Item/U-z10142404-U!NAT-20150721/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,16.61,16.85,17.45,15.75,16.02,15.55,2333426.35
2015-10-27 00:00:00+00:00,0.38,1.0,0.023884349,NAT,2015-10-15 07:00:00,BMO,https://www.stockwatch.com/News/Item/U-z10152571-U!NAT-20151015/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,15.49,15.6,16.68,15.31,15.91,15.5,1815416.75
2016-01-25 00:00:00+00:00,0.43,1.0,0.031024531,NAT,2016-01-25 08:45:00,BMO,https://www.stockwatch.com/News/Item/U-z10159447-U!NAT-20160125/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,,,,,,,
2016-05-10 00:00:00+00:00,0.43,1.0,0.026908636,NAT,2016-05-09 07:00:00,BMO,https://www.stockwatch.com/News/Item/U-z10162477-U!NAT-20160509/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,,,,,,,
2016-08-15 00:00:00+00:00,0.25,1.0,0.02047502,NAT,2016-08-08 08:15:00,BMO,https://www.stockwatch.com/News/Item/U-z6402593-U!NAT-20160808/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,12.04,12.5,12.52,12.08,12.21,12.04,1509518.4
2016-10-25 00:00:00+00:00,0.26,1.0,0.027225131,NAT,2016-10-17 07:00:00,BMO,https://www.stockwatch.com/News/Item/U-z6586501-U!NAT-20161017/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,8.99,9.3,9.96,9.21,9.55,9.32,1960909.45
2017-02-08 00:00:00+00:00,0.2,1.0,0.023282887,NAT,2017-02-06 08:57:00,BMO,https://www.stockwatch.com/News/Item/U-z6696909-U!NAT-20170206/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,8.35,8.45,8.82,8.44,8.59,8.4,1635519.65
2017-05-18 00:00:00+00:00,0.2,1.0,0.027472527,NAT,2017-04-19 09:30:00,DAY,https://www.stockwatch.com/News/Item/U-z6742144-U!NAT-20170419/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,8.26,8.26,8.53,6.51,7.28,7.1,827030.3
2018-11-20 00:00:00+00:00,0.1,1.0,0.032786885,NAT,2018-11-14 12:05:00,DAY,https://www.stockwatch.com/News/Item/U-z7431173-U!NAT-20181114/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,3.0,2.9,3.06,2.79,3.05,2.95,1774391.15
2020-05-22 00:00:00+00:00,0.14,1.0,0.029473684,NAT,2020-05-20 09:23:00,BMO,https://www.stockwatch.com/News/Item/U-z1000338344-U!NAT-20200520/U/NAT,https://www.stockwatch.com/Quote/Fundamentals?U:NAT,4.51,4.58,4.92,4.45,4.75,4.57,24171225.55
2015-03-30 00:00:00+00:00,25.0,1.0,0.339858619,NATH,2015-03-10 21:00:00,AMC,https://www.stockwatch.com/News/Item/U-prNY52017-U!NATH-20150310/U/NATH,https://www.stockwatch.com/Quote/Fundamentals?U:NATH,71.63,74.42,75.95,70.87,73.56,48.33,12764.8
2017-12-21 00:00:00+00:00,5.0,1.0,0.060096154,NATH,2017-11-01 19:10:00,AMC,https://www.stockwatch.com/News/Item/U-prNY32630-U!NATH-20171101/U/NATH,https://www.stockwatch.com/Quote/Fundamentals?U:NATH,80.2,80.8,100.9,80.3,83.2,78.4,12786.15
2013-08-15 00:00:00+00:00,1.6,1.0,0.083725798,NATR,2013-08-08 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-z10044223-U!NATR-20130808/U/NATR,https://www.stockwatch.com/Quote/Fundamentals?U:NATR,18.21,18.55,20.1499,18.45,19.11,17.6,29045.0
2015-12-29 00:00:00+00:00,0.045,1.0,0.022277228,NAUH,2015-10-07 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-i1221443-U!NAUH-20151007/U/NAUH,https://www.stockwatch.com/Quote/Fundamentals?U:NAUH,2.38,2.3399,3.09,2.0,2.02,2.0499,9555.0
2019-08-02 00:00:00+00:00,0.6418,1.0,0.022009602,NBLX,2019-07-25 16:22:00,AMC,https://www.stockwatch.com/News/Item/U-b20190725005652-U!NBLX-20190725/U/NBLX,https://www.stockwatch.com/Quote/Fundamentals?U:NBLX,31.18,31.18,31.49,28.93,29.16,28.31,148540.2
2019-11-01 00:00:00+00:00,0.6716,1.0,0.027844113,NBLX,2019-10-24 13:58:00,DAY,https://www.stockwatch.com/News/Item/U-b20191024005647-U!NBLX-20191024/U/NBLX,https://www.stockwatch.com/Quote/Fundamentals?U:NBLX,24.49,24.6,25.46,23.61,24.12,23.55,237995.2
2020-02-03 00:00:00+00:00,0.6878,1.0,0.030705357,NBLX,2020-01-23 18:15:00,AMC,https://www.stockwatch.com/News/Item/U-b20200123005869-U!NBLX-20200123/U/NBLX,https://www.stockwatch.com/Quote/Fundamentals?U:NBLX,23.34,23.59,23.94,21.73,22.4,21.87,364487.15
2020-05-07 00:00:00+00:00,0.1875,1.0,0.030687398,NBLX,2020-04-27 20:12:00,AMC,https://www.stockwatch.com/News/Item/U-b20200427005862-U!NBLX-20200427/U/NBLX,https://www.stockwatch.com/Quote/Fundamentals?U:NBLX,5.86,6.38,7.98,5.73,6.11,6.09,1004235.7
2020-11-05 00:00:00+00:00,0.1875,1.0,0.022401434,NBLX,2020-10-20 19:27:00,AMC,https://www.stockwatch.com/News/Item/U-b20201020006228-U!NBLX-20201020/U/NBLX,https://www.stockwatch.com/Quote/Fundamentals?U:NBLX,8.77,8.78,9.28,7.5,8.37,8.33,326716.25
2009-02-26 00:00:00+00:00,0.515,1.0,0.021431544,NC,2009-02-11 17:58:00,AMC,https://www.stockwatch.com/News/Item/U-pCLW064-U!NC-20090211/U/NC,https://www.stockwatch.com/Quote/Fundamentals?U:NC,34.53,34.43,34.43,23.0,24.03,24.01,121475.0
2012-10-01 00:00:00+00:00,85.46,1.0,0.681444861,NC,2012-09-28 13:42:00,DAY,https://www.stockwatch.com/News/Item/U-prCL82983-U!NC-20120928/U/NC,https://www.stockwatch.com/Quote/Fundamentals?U:NC,,,,,,,
2012-11-28 00:00:00+00:00,3.75,1.0,0.065296883,NC,2012-11-14 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-prCL12875-U!NC-20121114/U/NC,https://www.stockwatch.com/Quote/Fundamentals?U:NC,54.22,53.15,57.83,53.35,57.43,54.37,49195.0
2017-10-02 00:00:00+00:00,87.83228846,1.0,1.023686346,NC,2017-10-02 15:58:00,AMC,https://www.stockwatch.com/News/Item/U-prCL04819-U!NC-20171002/U/NC,https://www.stockwatch.com/Quote/Fundamentals?U:NC,,,,,,,
2014-03-04 00:00:00+00:00,0.72,1.0,0.045425868,NCMI,2014-02-20 19:01:00,AMC,https://www.stockwatch.com/News/Item/U-b006344-U!NCMI-20140220/U/NCMI,https://www.stockwatch.com/Quote/Fundamentals?U:NCMI,17.99,16.01,16.5,13.935,15.85,15.36,239410.0
2017-08-09 00:00:00+00:00,0.22,1.0,0.034161491,NCMI,2017-08-02 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-b006137-U!NCMI-20170802/U/NCMI,https://www.stockwatch.com/Quote/Fundamentals?U:NCMI,5.97,6.05,6.99,6.05,6.44,6.17,691694.85
2015-08-27 00:00:00+00:00,0.072243,1.0,0.027364773,NDRO,2015-08-21 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-b005029-U!NDRO-20150821/U/NDRO,https://www.stockwatch.com/Quote/Fundamentals?U:NDRO,2.52,2.58,2.7,2.46,2.64,2.51,71145.95
2017-10-23 00:00:00+00:00,1.15,1.0,0.283950617,NDRO,2017-09-27 20:32:00,AMC,https://www.stockwatch.com/News/Item/U-b006382-U!NDRO-20170927/U/NDRO,https://www.stockwatch.com/Quote/Fundamentals?U:NDRO,4.2,4.15,4.45,3.9,4.05,3.0,162783.75
2019-04-16 00:00:00+00:00,0.88,1.0,0.024329555,NEM,2019-03-25 11:05:00,DAY,https://www.stockwatch.com/News/Item/U-C5682-U!NEM-20190325/U/NEM,https://www.stockwatch.com/Quote/Fundamentals?U:NEM,34.81,34.9,36.83,34.54,36.17,35.17,15118537.45
2000-03-13 00:00:00+00:00,0.3125,1.0,0.102124183,NEU,2000-01-25 14:49:00,DAY,https://www.stockwatch.com/News/Item/U-025p1060-U!NEU-20000125/U/NEU,https://www.stockwatch.com/Quote/Fundamentals?U:NEU,3.94,3.88,3.94,2.94,3.06,3.0,151400.0
2000-06-13 00:00:00+00:00,0.06,1.0,0.02,NEU,2000-04-13 20:47:00,AMC,https://www.stockwatch.com/News/Item/U-104p0495-U!NEU-20000413/U/NEU,https://www.stockwatch.com/Quote/Fundamentals?U:NEU,2.94,2.94,3.69,2.44,3.0,2.94,198825.0
2012-11-05 00:00:00+00:00,25.0,1.0,0.091174325,NEU,2012-10-25 20:11:00,AMC,https://www.stockwatch.com/News/Item/U-b006814-U!NEU-20121025/U/NEU,https://www.stockwatch.com/Quote/Fundamentals?U:NEU,239.74,256.09,283.48,256.09,274.2,252.7,46990.0
2015-06-25 00:00:00+00:00,0.47,1.0,0.025753425,NEWT,2015-06-15 12:42:00,DAY,https://www.stockwatch.com/News/Item/U-prNY33822-U!NEWT-20150615/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,17.17,17.56,18.48,17.57,18.25,18.23,51420.35
2015-10-20 00:00:00+00:00,0.5,1.0,0.027855153,NEWT,2015-10-15 16:50:00,AMC,https://www.stockwatch.com/News/Item/U-prNY29701-U!NEWT-20151015/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,17.79,17.88,18.3,17.57,17.95,17.54,178755.45
2015-11-16 00:00:00+00:00,2.69,1.0,0.156213705,NEWT,2015-11-03 19:05:00,AMC,https://www.stockwatch.com/News/Item/U-prNY46772-U!NEWT-20151103/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,16.78,17.05,17.72,16.3,17.22,14.16,187289.55
2016-01-05 00:00:00+00:00,0.4,1.0,0.028368794,NEWT,2016-01-04 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-z6116965-U!NEWT-20160104/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,,,,,,,
2016-03-18 00:00:00+00:00,0.35,1.0,0.02745098,NEWT,2016-02-25 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-z6197987-U!NEWT-20160225/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,9.75,9.5,13.22,9.58,12.75,12.12,86581.45
2016-06-16 00:00:00+00:00,0.35,1.0,0.028,NEWT,2016-06-09 17:10:00,AMC,https://www.stockwatch.com/News/Item/U-z6310661-U!NEWT-20160609/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,12.85,12.84,13.02,12.48,12.5,12.41,59957.8
2016-09-16 00:00:00+00:00,0.43,1.0,0.029986053,NEWT,2016-09-07 13:08:00,DAY,https://www.stockwatch.com/News/Item/U-z6448507-U!NEWT-20160907/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,13.75,14.295,14.41,13.87,14.34,13.81,77981.65
2016-12-13 00:00:00+00:00,0.4,1.0,0.025236593,NEWT,2016-11-16 16:31:00,AMC,https://www.stockwatch.com/News/Item/U-z6626083-U!NEWT-20161116/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,14.98,14.9,16.09,14.7,15.85,15.44,137907.3
2017-03-16 00:00:00+00:00,0.36,1.0,0.020701553,NEWT,2017-03-06 19:10:00,AMC,https://www.stockwatch.com/News/Item/U-z6707192-U!NEWT-20170306/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,16.67,16.6,17.49,15.61,17.39,17.07,142841.25
2017-05-26 00:00:00+00:00,0.4,1.0,0.022857143,NEWT,2017-05-04 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-z6778885-U!NEWT-20170504/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,16.4,16.85,18.0,16.64,17.5,17.2,140094.55
2017-09-21 00:00:00+00:00,0.44,1.0,0.024458032,NEWT,2017-08-21 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-z6938444-U!NEWT-20170821/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,16.76,17.15,18.16,16.9,17.99,17.61,94620.95
2017-12-15 00:00:00+00:00,0.44,1.0,0.023072889,NEWT,2017-11-20 13:29:00,DAY,https://www.stockwatch.com/News/Item/U-z6996971-U!NEWT-20171120/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,17.42,17.61,19.4,17.29,19.07,18.67,133883.7
2018-03-19 00:00:00+00:00,0.4,1.0,0.021265284,NEWT,2018-01-18 12:00:00,DAY,https://www.stockwatch.com/News/Item/U-z7081186-U!NEWT-20180118/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,18.07,18.0,18.95,16.07,18.81,18.54,166462.65
2018-06-14 00:00:00+00:00,0.42,1.0,0.021052632,NEWT,2018-05-11 15:07:00,DAY,https://www.stockwatch.com/News/Item/U-z7265779-U!NEWT-20180511/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,18.75,18.79,20.76,17.7,19.95,19.43,69651.85
2018-09-14 00:00:00+00:00,0.48,1.0,0.020824295,NEWT,2018-08-23 13:35:00,DAY,https://www.stockwatch.com/News/Item/U-z7347675-U!NEWT-20180823/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,23.34,23.69,23.95,21.14,23.05,22.77,121263.8
2018-12-17 00:00:00+00:00,0.5,1.0,0.025866529,NEWT,2018-10-29 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z7420103-U!NEWT-20181029/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,18.28,18.66,21.85,18.56,19.33,18.67,218434.0
2019-06-13 00:00:00+00:00,0.46,1.0,0.02005231,NEWT,2019-06-04 15:38:00,DAY,https://www.stockwatch.com/News/Item/U-z7631536-U!NEWT-20190604/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,20.94,21.98,23.24,22.01,22.94,22.7,71320.15
2019-09-19 00:00:00+00:00,0.58,1.0,0.024318658,NEWT,2019-08-21 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z7696833-U!NEWT-20190821/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,22.46,22.4,23.99,22.22,23.85,23.31,103680.55
2019-12-13 00:00:00+00:00,0.71,1.0,0.030187075,NEWT,2019-10-10 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z7738881-U!NEWT-20191010/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,21.5,21.4,23.73,21.36,23.52,22.88,135491.25
2020-03-17 00:00:00+00:00,0.44,1.0,0.0352,NEWT,2020-02-27 14:41:00,DAY,https://www.stockwatch.com/News/Item/U-z7821912-U!NEWT-20200227/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,19.5,19.87,19.85,11.89,12.5,12.33,227137.3
2020-07-14 00:00:00+00:00,0.56,1.0,0.031111111,NEWT,2020-06-12 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z7944624-U!NEWT-20200612/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,16.74,18.18,18.77,16.73,18.0,17.52,166675.6
2020-09-18 00:00:00+00:00,0.58,1.0,0.029116466,NEWT,2020-07-20 17:37:00,AMC,https://www.stockwatch.com/News/Item/U-z7962261-U!NEWT-20200720/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,17.42,17.63,20.5,17.1011,19.92,19.36,163209.7
2020-12-17 00:00:00+00:00,0.47,1.0,0.024543081,NEWT,2020-11-11 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z8084117-U!NEWT-20201111/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,17.52,17.38,19.3183,17.05,19.15,18.86,131232.05
2021-09-17 00:00:00+00:00,0.9,1.0,0.030779754,NEWT,2021-08-10 19:15:00,AMC,https://www.stockwatch.com/News/Item/U-z8306407-U!NEWT-20210810/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,25.79,26.7,30.45,26.23,29.24,28.2535,486959.85
2021-12-17 00:00:00+00:00,1.05,1.0,0.035093583,NEWT,2021-10-20 11:30:00,DAY,https://www.stockwatch.com/News/Item/U-z8376303-U!NEWT-20211020/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,28.6,29.35,32.375,27.5,29.92,28.6,208021.1
2022-03-18 00:00:00+00:00,0.75,1.0,0.026427061,NEWT,2022-03-08 12:10:00,DAY,https://www.stockwatch.com/News/Item/U-z8499157-U!NEWT-20220308/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,26.94,26.71,28.42,26.72,28.38,27.662,161294.9
2018-03-13 00:00:00+00:00,0.6,1.0,0.03021148,NEXA,2018-02-16 00:16:00,BMO,https://www.stockwatch.com/News/Item/U-b006509-U!NEXA-20180215/U/NEXA,https://www.stockwatch.com/Quote/Fundamentals?U:NEXA,19.26,19.71,21.18,18.81,19.86,19.42,188201.85
2019-03-13 00:00:00+00:00,0.525494,1.0,0.0457349,NEXA,2019-02-15 20:30:00,AMC,https://www.stockwatch.com/News/Item/U-b005575-U!NEXA-20190215/U/NEXA,https://www.stockwatch.com/Quote/Fundamentals?U:NEXA,9.44,9.59,11.79,9.265,11.49,11.01,177259.2
2022-03-10 00:00:00+00:00,0.377533,1.0,0.040163085,NEXA,2022-02-15 20:21:00,AMC,https://www.stockwatch.com/News/Item/U-by0688967-U!NEXA-20220215/U/NEXA,https://www.stockwatch.com/Quote/Fundamentals?U:NEXA,9.05,8.15,10.15,7.51,9.4,9.07,142885.75
2013-05-06 00:00:00+00:00,0.31,1.0,0.02670112,NFBK,2013-04-25 11:56:00,DAY,https://www.stockwatch.com/News/Item/U-z10030026-U!NFBK-20130425/U/NFBK,https://www.stockwatch.com/Quote/Fundamentals?U:NFBK,11.68,11.8,11.82,11.51,11.61,11.42,301685.0
2005-06-15 00:00:00+00:00,0.525,1.0,0.021498771,NFJ,2005-05-16 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0078240-U!NFJ-20050516/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,23.030001,23.1,24.5,23.1,24.42,23.870001,128785.0
2005-09-23 00:00:00+00:00,0.525,1.0,0.022648835,NFJ,2005-09-16 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0086175-U!NFJ-20050916/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,23.34,23.32,23.4,22.870001,23.18,22.65,191910.0
2005-12-28 00:00:00+00:00,0.6,1.0,0.028222013,NFJ,2005-12-20 19:31:00,AMC,https://www.stockwatch.com/News/Item/U-z0091501-U!NFJ-20051220/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,20.82,20.790001,21.58,20.620001,21.26,20.65,447705.0
2006-03-23 00:00:00+00:00,0.525,1.0,0.022737116,NFJ,2006-03-17 18:05:00,AMC,https://www.stockwatch.com/News/Item/U-z0095851-U!NFJ-20060317/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,23.15,23.18,23.280001,23.049999,23.09,22.700001,238980.0
2006-06-22 00:00:00+00:00,0.525,1.0,0.023199294,NFJ,2006-06-16 19:18:00,AMC,https://www.stockwatch.com/News/Item/U-z0100862-U!NFJ-20060616/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,22.66,22.73,22.76,22.48,22.629999,22.049999,228085.0
2006-09-21 00:00:00+00:00,0.525,1.0,0.021784232,NFJ,2006-09-15 17:35:00,AMC,https://www.stockwatch.com/News/Item/U-z0105291-U!NFJ-20060915/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,23.969999,24.1,24.18,23.9,24.1,23.67,252175.0
2006-12-27 00:00:00+00:00,0.525,1.0,0.020515826,NFJ,2006-12-19 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0110733-U!NFJ-20061219/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,25.18,25.219999,25.65,25.139999,25.59,25.18,280405.0
2007-03-22 00:00:00+00:00,0.525,1.0,0.020309478,NFJ,2007-03-16 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0115669-U!NFJ-20070316/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,25.450001,25.52,25.889999,25.52,25.85,25.23,269945.0
2007-06-21 00:00:00+00:00,0.525,1.0,0.02016129,NFJ,2007-06-15 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0121449-U!NFJ-20070615/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,25.709999,25.76,26.26,25.73,26.040001,25.709999,192455.0
2007-09-20 00:00:00+00:00,0.525,1.0,0.021324126,NFJ,2007-09-14 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0126696-U!NFJ-20070914/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,23.860001,23.700001,24.75,23.65,24.620001,24.25,174675.0
2007-12-27 00:00:00+00:00,0.67,1.0,0.028056953,NFJ,2007-12-21 19:30:00,AMC,https://www.stockwatch.com/News/Item/U-z0133508-U!NFJ-20071221/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,23.16,23.27,23.9,23.190001,23.879999,23.299999,257050.0
2008-03-19 00:00:00+00:00,0.525,1.0,0.023333333,NFJ,2008-03-14 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0138268-U!NFJ-20080314/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,22.24,21.610001,22.620001,21.51,22.5,22.01,164385.0
2008-06-19 00:00:00+00:00,0.525,1.0,0.023281597,NFJ,2008-06-13 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0144648-U!NFJ-20080613/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,22.440001,22.26,22.549999,21.959999,22.549999,21.889999,143015.0
2008-09-18 00:00:00+00:00,0.525,1.0,0.032853567,NFJ,2008-09-12 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-z0150236-U!NFJ-20080912/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,19.49,18.9,19.110001,15.53,15.98,16.0,162375.0
2008-12-24 00:00:00+00:00,0.41,1.0,0.031881804,NFJ,2008-12-19 19:24:00,AMC,https://www.stockwatch.com/News/Item/U-z0156723-U!NFJ-20081219/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,12.75,12.61,13.05,12.44,12.86,12.73,352025.0
2010-12-29 00:00:00+00:00,0.45,1.0,0.025041738,NFJ,2010-12-21 19:00:00,AMC,https://www.stockwatch.com/News/Item/U-b006291-U!NFJ-20101221/U/NFJ,https://www.stockwatch.com/Quote/Fundamentals?U:NFJ,16.41,17.16,18.17,16.799999,17.969999,17.59,282165.0
