Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol,DayDiff,positive_close,gain,DivToPrice,month,week,weekday,predict,Gain
2021-09-14,0.1,1.0,0.027855153,GECC,2021-08-23,DAY,https://www.stockwatch.com/News/Item/U-z8312882-U!GECC-20210823/U/GECC,https://www.stockwatch.com/Quote/Fundamentals?U:GECC,3.55,3.56,3.66,3.45,3.59,3.48,95397.35,22,1,0.008426966292134797,2.82,8,34,0,0.6795808705555263,1.0084269662921348
2021-09-02,7.0,1.0,0.152705061,RMR,2021-08-25,DAY,https://www.stockwatch.com/News/Item/U-b20210825005234-U!RMR-20210825/U/RMR,https://www.stockwatch.com/Quote/Fundamentals?U:RMR,42.47,44.3,47.12,44.34,45.84,39.2305,73059.6,8,1,0.034762979683973017,16.48,8,34,2,0.8619289144071046,1.034762979683973
2021-09-10,0.55,1.0,0.039941903,OCCI,2021-08-25,DAY,https://www.stockwatch.com/News/Item/U-b20210825005128-U!OCCI-20210825/U/OCCI,https://www.stockwatch.com/Quote/Fundamentals?U:OCCI,14.28,14.45,14.5331,13.75,13.77,13.52,76663.05,16,0,-0.04705882352941171,3.85,8,34,2,0.7992320094529074,0.9529411764705883
2021-09-03,0.103,1.0,0.025183374,SQFT,2021-08-25,DAY,https://www.stockwatch.com/News/Item/U-by0661169-U!SQFT-20210825/U/SQFT,https://www.stockwatch.com/Quote/Fundamentals?U:SQFT,3.79,3.8,4.27,3.77,4.09,4.05,217894.45,9,1,0.07631578947368411,2.72,8,34,2,0.6118425759085726,1.0763157894736841
2021-09-29,0.22,1.0,0.024971623,NLY,2021-09-09,AMC,https://www.stockwatch.com/News/Item/U-b20210909005943-U!NLY-20210909/U/NLY,https://www.stockwatch.com/Quote/Fundamentals?U:NLY,8.55,8.58,8.94,8.49,8.81,8.63,11529824.3,20,1,0.026806526806526954,2.57,9,36,3,0.7140976894877804,1.026806526806527
2021-09-22,0.1,1.0,0.023041475,NYMT,2021-09-13,AMC,https://www.stockwatch.com/News/Item/U-z8324943-U!NYMT-20210913/U/NYMT,https://www.stockwatch.com/Quote/Fundamentals?U:NYMT,4.31,4.35,4.37,4.26,4.34,4.27,2129781.9,9,0,-0.0022988505747125743,2.32,9,37,0,0.48040592445134095,0.9977011494252874
2021-09-29,0.33,1.0,0.021568627,CIM,2021-09-13,AMC,https://www.stockwatch.com/News/Item/U-b20210913005789-U!CIM-20210913/U/CIM,https://www.stockwatch.com/Quote/Fundamentals?U:CIM,15.06,15.12,15.67,14.83,15.3,14.95,1473327.5,16,1,0.011904761904762085,2.19,9,37,0,0.5405980310610614,1.011904761904762
2021-09-29,0.3,1.0,0.025839793,EARN,2021-09-14,AMC,https://www.stockwatch.com/News/Item/U-b20210914006022-U!EARN-20210914/U/EARN,https://www.stockwatch.com/Quote/Fundamentals?U:EARN,11.3,11.35,11.96,11.29,11.61,11.21,100152.25,15,1,0.022907488986784186,2.65,9,37,1,0.5476130969887103,1.0229074889867842
2021-09-27,4.0,1.0,0.03021148,AFG,2021-09-14,AMC,https://www.stockwatch.com/News/Item/U-b20210914006118-U!AFG-20210914/U/AFG,https://www.stockwatch.com/Quote/Fundamentals?U:AFG,129.32,130.51,134.73,127.48,132.4,129.09,297546.65,13,1,0.014481648915791956,3.09,9,37,1,0.6897455887449054,1.014481648915792
2021-09-29,0.33,1.0,0.020886076,TRIN,2021-09-14,AMC,https://www.stockwatch.com/News/Item/U-prLA06593-U!TRIN-20210914/U/TRIN,https://www.stockwatch.com/Quote/Fundamentals?U:TRIN,16.33,16.3,16.89,15.66,15.8,15.5,77017.0,15,0,-0.030674846625766916,2.02,9,37,1,0.15960541254069566,0.9693251533742331
2021-09-29,0.09,1.0,0.02195122,LFT,2021-09-14,AMC,https://www.stockwatch.com/News/Item/U-prNY06804-U!LFT-20210914/U/LFT,https://www.stockwatch.com/Quote/Fundamentals?U:LFT,4.01,4.01,4.1849,3.98,4.1,4.04,52907.1,15,1,0.02244389027431426,2.24,9,37,1,0.6725484445454829,1.0224438902743143
2021-09-29,0.35,1.0,0.022816167,ARI,2021-09-14,AMC,https://www.stockwatch.com/News/Item/U-z8325795-U!ARI-20210914/U/ARI,https://www.stockwatch.com/Quote/Fundamentals?U:ARI,14.97,14.96,15.66,14.66,15.34,15.0,620035.75,15,1,0.025401069518716568,2.34,9,37,1,0.5682153929319946,1.0254010695187166
2021-09-29,0.42,1.0,0.027796161,RC,2021-09-15,AMC,https://www.stockwatch.com/News/Item/U-prNY08725-U!RC-20210915/U/RC,https://www.stockwatch.com/Quote/Fundamentals?U:RC,15.12,15.15,15.44,14.8,15.11,14.72,355970.5,14,0,-0.0026402640264027166,2.78,9,37,2,0.684221562540161,0.9973597359735973
2021-09-29,0.1,1.0,0.021367521,MFA,2021-09-15,DAY,https://www.stockwatch.com/News/Item/U-prNY06221-U!MFA-20210915/U/MFA,https://www.stockwatch.com/Quote/Fundamentals?U:MFA,4.6,4.58,4.8,4.52,4.68,4.61,2596888.0,14,1,0.02183406113537112,2.17,9,37,2,0.5029420926645166,1.0218340611353711
2021-09-29,0.27,1.0,0.029220779,CHMI,2021-09-17,AMC,https://www.stockwatch.com/News/Item/U-b20210917005412-U!CHMI-20210917/U/CHMI,https://www.stockwatch.com/Quote/Fundamentals?U:CHMI,9.22,9.12,9.55,9.035,9.24,8.92,166314.45,12,1,0.013157894736842257,2.93,9,37,4,0.713089795676919,1.0131578947368423
2021-11-01,7.01,1.0,0.404734411,LAUR,2021-09-21,AMC,https://www.stockwatch.com/News/Item/U-prPH14183-U!LAUR-20210921/U/LAUR,https://www.stockwatch.com/Quote/Fundamentals?U:LAUR,17.17,17.33,19.02,16.46,17.32,10.12,904690.35,41,0,-0.0005770340450085287,40.83,9,38,1,0.3878982965333576,0.9994229659549915
2021-10-14,0.47,1.0,0.022815534,PMT,2021-09-21,AMC,https://www.stockwatch.com/News/Item/U-b20210921006055-U!PMT-20210921/U/PMT,https://www.stockwatch.com/Quote/Fundamentals?U:PMT,19.65,19.79,20.72,19.61,20.6,20.15,683241.2,23,1,0.040929762506316525,2.39,9,38,1,0.46955154342502425,1.0409297625063165
2021-09-30,0.17,1.0,0.02560241,TWO,2021-09-21,AMC,https://www.stockwatch.com/News/Item/U-b20210921005993-U!TWO-20210921/U/TWO,https://www.stockwatch.com/Quote/Fundamentals?U:TWO,6.47,6.47,6.735,6.46,6.64,6.49,2315147.9,9,1,0.026275115919629055,2.63,9,38,1,0.4818923930442747,1.026275115919629
2021-10-01,0.25,1.0,0.022727273,NRZ,2021-09-22,AMC,https://www.stockwatch.com/News/Item/U-b20210922005960-U!NRZ-20210922/U/NRZ,https://www.stockwatch.com/Quote/Fundamentals?U:NRZ,11.13,11.2,11.32,10.9247,11.0,10.79,4834893.95,9,0,-0.017857142857142794,2.25,9,38,2,0.5278547005074543,0.9821428571428572
2021-10-08,37.387,1.0,0.918599509,MIC,2021-09-23,DAY,https://www.stockwatch.com/News/Item/U-b20210923005617-U!MIC-20210923/U/MIC,https://www.stockwatch.com/Quote/Fundamentals?U:MIC,40.11,40.27,40.845,40.15,40.7,3.63,1628196.0,15,1,0.010677924012912898,93.21,9,38,3,0.49378122088355336,1.010677924012913
2021-10-01,0.06,1.0,0.022988506,WMC,2021-09-23,AMC,https://www.stockwatch.com/News/Item/U-b20210923005848-U!WMC-20210923/U/WMC,https://www.stockwatch.com/Quote/Fundamentals?U:WMC,2.53,2.6,2.64,2.53,2.61,2.6,421524.45,8,1,0.0038461538461538325,2.37,9,38,3,0.19602434291632068,1.0038461538461538
2021-10-05,6.99,1.0,0.046291391,RBC,2021-09-27,AMC,https://www.stockwatch.com/News/Item/U-prCG20842-U!RBC-20210927/U/RBC,https://www.stockwatch.com/Quote/Fundamentals?U:RBC,148.45,148.54,154.14,146.14,151.0,145.45,292221.6,8,1,0.01656119563753866,4.71,9,39,0,0.7768694518504122,1.0165611956375387
2021-10-08,0.09,1.0,0.027607362,IVR,2021-09-28,AMC,https://www.stockwatch.com/News/Item/U-prNY21881-U!IVR-20210928/U/IVR,https://www.stockwatch.com/Quote/Fundamentals?U:IVR,3.12,3.17,3.29,3.11,3.26,3.18,4098919.85,10,1,0.028391167192429068,2.88,9,39,1,0.4510198278271144,1.028391167192429
2021-10-29,22.04,1.0,0.811487482,RVI,2021-10-01,AMC,https://www.stockwatch.com/News/Item/U-b20211001005710-U!RVI-20211001/U/RVI,https://www.stockwatch.com/Quote/Fundamentals?U:RVI,26.27,26.45,28.47,25.83,27.16,6.53,99095.25,28,1,0.026843100189035907,83.9,10,39,4,0.5468459843500975,1.026843100189036
2021-10-08,0.2125,1.0,0.024680604,AFIN,2021-10-01,BMO,https://www.stockwatch.com/News/Item/U-prNY24227-U!AFIN-20211001/U/AFIN,https://www.stockwatch.com/Quote/Fundamentals?U:AFIN,8.04,8.18,8.71,8.12,8.61,8.42,1256887.3,7,1,0.05256723716381417,2.64,10,39,4,0.5485058608557555,1.0525672371638142
2021-10-08,0.4,1.0,0.024227741,GNL,2021-10-01,BMO,https://www.stockwatch.com/News/Item/U-prNY24232-U!GNL-20211001/U/GNL,https://www.stockwatch.com/Quote/Fundamentals?U:GNL,16.02,16.14,16.68,16.0775,16.51,16.07,794387.15,7,1,0.022924411400247813,2.5,10,39,4,0.5299353905022718,1.0229244114002478
2021-11-12,2.0,1.0,0.048367594,EGLE,2021-10-04,DAY,https://www.stockwatch.com/News/Item/U-z8366816-U!EGLE-20211004/U/EGLE,https://www.stockwatch.com/Quote/Fundamentals?U:EGLE,53.24,49.92,54.25,38.47,41.35,39.6,190716.55,39,0,-0.17167467948717952,3.76,10,40,0,0.722275964711163,0.8283253205128205
2021-10-13,0.5,1.0,0.023310023,CTRA,2021-10-04,DAY,https://www.stockwatch.com/News/Item/U-prDA27390-U!CTRA-20211004/U/CTRA,https://www.stockwatch.com/Quote/Fundamentals?U:CTRA,22.68,22.77,23.58,21.05,21.45,20.83,15031768.6,9,0,-0.05797101449275366,2.2,10,40,0,0.5694459560706684,0.9420289855072463
2021-10-14,0.365,1.0,0.041336353,MVO,2021-10-05,AMC,https://www.stockwatch.com/News/Item/U-b20211005006182-U!MVO-20211005/U/MVO,https://www.stockwatch.com/Quote/Fundamentals?U:MVO,9.05,9.19,9.68,8.6,8.83,8.21,70714.0,9,0,-0.03917301414581065,4.03,10,40,1,0.5259470578934586,0.9608269858541894
2021-12-15,0.3,1.0,0.022042616,NMFC,2021-10-07,AMC,https://www.stockwatch.com/News/Item/U-b20211007006034-U!NMFC-20211007/U/NMFC,https://www.stockwatch.com/Quote/Fundamentals?U:NMFC,13.27,13.25,14.11,13.24,13.61,13.34,333359.1,69,1,0.027169811320754578,2.26,10,40,3,0.6440447696952828,1.0271698113207546
2021-11-02,2.0,1.0,0.391389432,LUB,2021-10-13,AMC,https://www.stockwatch.com/News/Item/U-prDA39341-U!LUB-20211013/U/LUB,https://www.stockwatch.com/Quote/Fundamentals?U:LUB,4.66,5.0,5.13,4.8,5.11,3.09,64826.55,20,1,0.02200000000000002,42.92,10,41,2,0.8284933215767997,1.022
2021-10-27,0.52,1.0,0.026598465,KNOP,2021-10-13,AMC,https://www.stockwatch.com/News/Item/U-b20211013005931-U!KNOP-20211013/U/KNOP,https://www.stockwatch.com/Quote/Fundamentals?U:KNOP,19.96,20.06,20.3,19.46,19.55,18.9,80888.0,14,0,-0.025423728813559254,2.61,10,41,2,0.6119638748285231,0.9745762711864407
2021-10-22,0.525,1.0,0.02991453,USAC,2021-10-14,AMC,https://www.stockwatch.com/News/Item/U-b20211014006066-U!USAC-20211014/U/USAC,https://www.stockwatch.com/Quote/Fundamentals?U:USAC,17.35,17.5,17.8289,17.36,17.55,17.0,157653.2,8,1,0.0028571428571428914,3.03,10,41,3,0.6095845418326634,1.002857142857143
2021-10-28,0.875,1.0,0.022258967,PSXP,2021-10-19,AMC,https://www.stockwatch.com/News/Item/U-b20211019006182-U!PSXP-20211019/U/PSXP,https://www.stockwatch.com/Quote/Fundamentals?U:PSXP,39.72,39.8,41.79,38.86,39.31,38.38,327569.25,9,0,-0.01231155778894455,2.2,10,42,1,0.6889364072499101,0.9876884422110555
2021-11-02,27.4,1.0,0.179731059,VMW,2021-10-19,DAY,https://www.stockwatch.com/News/Item/U-b20211019005287-U!VMW-20211019/U/VMW,https://www.stockwatch.com/Quote/Fundamentals?U:VMW,158.16,161.81,167.83,150.76,152.45,125.59,1179065.35,14,0,-0.05784562140782412,17.32,10,42,1,0.7324888783397662,0.9421543785921759
2021-11-04,1.0375,1.0,0.020423228,MMP,2021-10-20,AMC,https://www.stockwatch.com/News/Item/U-prDA47026-U!MMP-20211020/U/MMP,https://www.stockwatch.com/Quote/Fundamentals?U:MMP,50.38,51.71,51.9817,48.58,50.8,49.96,1131922.75,15,0,-0.01759814349255473,2.06,10,42,2,0.29092160246238796,0.9824018565074453
2021-10-29,0.2,1.0,0.0390625,VOC,2021-10-20,AMC,https://www.stockwatch.com/News/Item/U-b20211020005979-U!VOC-20211020/U/VOC,https://www.stockwatch.com/Quote/Fundamentals?U:VOC,5.1882,5.25,5.3828,5.05,5.12,4.79,82113.3,9,0,-0.024761904761904763,3.85,10,42,2,0.663357284793986,0.9752380952380952
2021-12-17,1.05,1.0,0.035093583,NEWT,2021-10-20,DAY,https://www.stockwatch.com/News/Item/U-z8376303-U!NEWT-20211020/U/NEWT,https://www.stockwatch.com/Quote/Fundamentals?U:NEWT,28.6,29.35,32.375,27.5,29.92,28.6,208021.1,58,1,0.019420783645655915,3.67,10,42,2,0.7641576341880084,1.019420783645656
2021-11-01,0.3,1.0,0.024115756,SHLX,2021-10-21,DAY,https://www.stockwatch.com/News/Item/U-z8377134-U!SHLX-20211021/U/SHLX,https://www.stockwatch.com/Quote/Fundamentals?U:SHLX,12.66,12.41,12.74,12.0909,12.44,12.16,1291412.7,11,1,0.00241740531829171,2.37,10,42,3,0.5546174442991952,1.0024174053182917
2021-11-10,0.25,1.0,0.020458265,BSM,2021-10-21,AMC,https://www.stockwatch.com/News/Item/U-b20211021005988-U!BSM-20211021/U/BSM,https://www.stockwatch.com/Quote/Fundamentals?U:BSM,11.99,12.02,12.73,11.92,12.22,11.8,406550.7,20,1,0.016638935108153063,2.09,10,42,3,0.3145279020826981,1.016638935108153
2021-11-01,0.325,1.0,0.0203125,SPH,2021-10-21,DAY,https://www.stockwatch.com/News/Item/U-prNY47059-U!SPH-20211021/U/SPH,https://www.stockwatch.com/Quote/Fundamentals?U:SPH,16.07,16.14,16.16,15.85,16.0,15.94,204272.65,11,0,-0.00867410161090465,2.02,10,42,3,0.13804510599060182,0.9913258983890954
2021-10-29,0.37,1.0,0.02435813,KRP,2021-10-22,AMC,https://www.stockwatch.com/News/Item/U-prDA49852-U!KRP-20211022/U/KRP,https://www.stockwatch.com/Quote/Fundamentals?U:KRP,15.29,15.73,15.82,15.0,15.19,14.79,278146.65,7,0,-0.03432930705657988,2.42,10,42,4,0.5233176031255856,0.9656706929434201
2021-11-05,0.575,1.0,0.024395418,GLP,2021-10-25,DAY,https://www.stockwatch.com/News/Item/U-b20211025005123-U!GLP-20211025/U/GLP,https://www.stockwatch.com/Quote/Fundamentals?U:GLP,23.78,24.1,24.43,23.02,23.57,23.525,73070.65,11,0,-0.02199170124481331,2.42,10,43,0,0.6299746432197881,0.9780082987551867
2021-11-12,0.56,1.0,0.022417934,OMP,2021-10-26,DAY,https://www.stockwatch.com/News/Item/U-prDA52089-U!OMP-20211026/U/OMP,https://www.stockwatch.com/Quote/Fundamentals?U:OMP,25.1,24.57,26.29,24.54,24.98,24.16,195842.75,17,1,0.016687016687016776,2.23,10,43,1,0.5923230888898261,1.0166870166870168
2021-11-05,0.16525,1.0,0.020451733,ENBL,2021-10-26,AMC,https://www.stockwatch.com/News/Item/U-b20211026005937-U!ENBL-20211026/U/ENBL,https://www.stockwatch.com/Quote/Fundamentals?U:ENBL,8.43,8.4,8.47,7.88,8.08,7.96,535916.75,10,0,-0.03809523809523818,1.96,10,43,1,0.05425332253626613,0.9619047619047618
2021-11-02,0.1,1.0,0.020449898,DSX,2021-10-26,DAY,https://www.stockwatch.com/News/Item/U-z8380099-U!DSX-20211026/U/DSX,https://www.stockwatch.com/Quote/Fundamentals?U:DSX,5.43,5.2,5.2,4.79,4.89,4.97,1185658.7,7,0,-0.05961538461538474,1.84,10,43,1,0.013268973328705351,0.9403846153846153
2021-11-04,0.67,1.0,0.022423025,OHI,2021-10-26,AMC,https://www.stockwatch.com/News/Item/U-b20211026006145-U!OHI-20211026/U/OHI,https://www.stockwatch.com/Quote/Fundamentals?U:OHI,29.81,29.66,30.52,29.18,29.88,29.43,2533048.8,9,1,0.007417397167902795,2.25,10,43,1,0.4760720965619615,1.0074173971679028
2021-11-09,0.47,1.0,0.026301063,HTGC,2021-10-26,BMO,https://www.stockwatch.com/News/Item/U-b20211026005110-U!HTGC-20211026/U/HTGC,https://www.stockwatch.com/Quote/Fundamentals?U:HTGC,17.54,17.6,18.2,17.46,17.87,17.42,538956.1,14,1,0.015340909090909127,2.68,10,43,1,0.5833425883422554,1.0153409090909091
2021-11-04,0.625,1.0,0.020722812,CEQP,2021-10-26,DAY,https://www.stockwatch.com/News/Item/U-prDA52089-U!CEQP-20211026/U/CEQP,https://www.stockwatch.com/Quote/Fundamentals?U:CEQP,29.59,28.89,30.69,28.86,30.16,29.74,412784.6,9,1,0.04395984769816552,2.11,10,43,1,0.6000625716498595,1.0439598476981655
2021-11-05,3.1,1.0,0.040725171,MC,2021-10-27,AMC,https://www.stockwatch.com/News/Item/U-b20211027006090-U!MC-20211027/U/MC,https://www.stockwatch.com/Quote/Fundamentals?U:MC,68.56,74.3,77.49,69.87,76.12,74.23,353885.55,9,1,0.024495289367429507,4.52,10,43,2,0.7652121614633236,1.0244952893674295
2021-11-10,0.3,1.0,0.021834061,PBFX,2021-10-28,DAY,https://www.stockwatch.com/News/Item/U-prNY55442-U!PBFX-20211028/U/PBFX,https://www.stockwatch.com/Quote/Fundamentals?U:PBFX,13.81,13.75,14.04,13.21,13.74,13.3,182450.9,13,0,-0.0007272727272726875,2.17,10,43,3,0.5421290789188961,0.9992727272727273
2021-11-08,4.0,1.0,0.049255018,RILY,2021-10-28,AMC,https://www.stockwatch.com/News/Item/U-prLA56502-U!RILY-20211028/U/RILY,https://www.stockwatch.com/Quote/Fundamentals?U:RILY,64.99,68.99,81.57,67.52,81.21,77.82,140017.6,11,1,0.17712711987244534,6.15,10,43,3,0.9016231589296263,1.1771271198724453
2021-11-10,1.15,1.0,0.027407054,CVGW,2021-10-29,AMC,https://www.stockwatch.com/News/Item/U-z8383016-U!CVGW-20211029/U/CVGW,https://www.stockwatch.com/Quote/Fundamentals?U:CVGW,40.2,40.45,43.42,39.4,41.96,41.01,177077.6,12,1,0.037330037082818235,2.86,10,43,4,0.7194575130181756,1.0373300370828182
2021-11-05,0.4,1.0,0.025348542,NS,2021-10-29,DAY,https://www.stockwatch.com/News/Item/U-b20211029005320-U!NS-20211029/U/NS,https://www.stockwatch.com/Quote/Fundamentals?U:NS,16.35,15.91,16.23,15.16,15.78,15.71,343082.55,7,0,-0.008170961659333842,2.45,10,43,4,0.6724849222028123,0.9918290383406662
2021-11-10,2.93,1.0,0.036551896,UAN,2021-11-01,AMC,https://www.stockwatch.com/News/Item/U-z8384209-U!UAN-20211101/U/UAN,https://www.stockwatch.com/Quote/Fundamentals?U:UAN,80.87,81.0,83.08,77.45,80.16,77.07,52851.8,9,0,-0.010370370370370363,3.62,11,44,0,0.8057066753109278,0.9896296296296296
2021-11-29,1.5,1.0,0.021846781,ALTM,2021-11-02,AMC,https://www.stockwatch.com/News/Item/U-z8385231-U!ALTM-20211102/U/ALTM,https://www.stockwatch.com/Quote/Fundamentals?U:ALTM,62.47,61.51,72.9,60.63,68.66,69.49,88907.5,27,1,0.11624126158348225,2.4,11,44,1,0.9206627726360644,1.1162412615834822
2021-12-30,0.39,1.0,0.027997128,CGBD,2021-11-02,AMC,https://www.stockwatch.com/News/Item/U-z8385253-U!CGBD-20211102/U/CGBD,https://www.stockwatch.com/Quote/Fundamentals?U:CGBD,13.99,14.0,14.4,13.24,13.93,13.55,166849.5,58,0,-0.0050000000000000044,2.79,11,44,1,0.8652254371930569,0.995
2021-12-06,0.5,1.0,0.021026072,TSLX,2021-11-02,AMC,https://www.stockwatch.com/News/Item/U-b20211102006302-U!TSLX-20211102/U/TSLX,https://www.stockwatch.com/Quote/Fundamentals?U:TSLX,23.7,24.0,24.74,23.65,23.78,23.42,215318.25,34,0,-0.009166666666666656,2.11,11,44,1,0.6392907930778308,0.9908333333333333
2021-11-12,4.0,1.0,0.027576698,AFG,2021-11-02,AMC,https://www.stockwatch.com/News/Item/U-b20211102006347-U!AFG-20211102/U/AFG,https://www.stockwatch.com/Quote/Fundamentals?U:AFG,138.17,140.0,146.63,139.87,145.05,140.22,261997.6,10,1,0.036071428571428754,2.89,11,44,1,0.6335592489646829,1.0360714285714288
2021-12-15,0.1,1.0,0.023148148,BKCC,2021-11-03,AMC,https://www.stockwatch.com/News/Item/U-b20211103006124-U!BKCC-20211103/U/BKCC,https://www.stockwatch.com/Quote/Fundamentals?U:BKCC,4.31,4.34,4.38,4.16,4.32,4.24,388696.3,42,0,-0.004608294930875445,2.32,11,44,2,0.5322005984723992,0.9953917050691246
2021-12-16,0.3,1.0,0.02170767,TCPC,2021-11-03,DAY,https://www.stockwatch.com/News/Item/U-b20211103005399-U!TCPC-20211103/U/TCPC,https://www.stockwatch.com/Quote/Fundamentals?U:TCPC,14.34,14.32,14.42,13.22,13.82,13.58,150296.55,43,0,-0.03491620111731841,2.09,11,44,2,0.5384864242646814,0.9650837988826816
2021-12-30,0.31,1.0,0.021394065,ORCC,2021-11-03,AMC,https://www.stockwatch.com/News/Item/U-prNY62875-U!ORCC-20211103/U/ORCC,https://www.stockwatch.com/Quote/Fundamentals?U:ORCC,14.36,14.5,14.785,13.7,14.49,14.19,1121598.9,57,0,-0.0006896551724138167,2.16,11,44,2,0.664016988953552,0.9993103448275862
2021-11-18,0.0496,1.0,0.059679942,CHKR,2021-11-03,AMC,https://www.stockwatch.com/News/Item/U-b20211103006126-U!CHKR-20211103/U/CHKR,https://www.stockwatch.com/Quote/Fundamentals?U:CHKR,0.79,0.79,0.98,0.76,0.8311,0.666,62261.95,15,1,0.05202531645569608,6.28,11,44,2,0.5719123246501904,1.052025316455696
2021-12-30,0.34,1.0,0.021587302,BCSF,2021-11-03,AMC,https://www.stockwatch.com/News/Item/U-b20211103006276-U!BCSF-20211103/U/BCSF,https://www.stockwatch.com/Quote/Fundamentals?U:BCSF,15.62,15.73,16.07,14.95,15.75,15.38,152497.75,57,1,0.0012714558169102386,2.18,11,44,2,0.6599864483947808,1.0012714558169102
2021-12-15,0.41,1.0,0.021843367,SLRC,2021-11-03,AMC,https://www.stockwatch.com/News/Item/U-z8386227-U!SLRC-20211103/U/SLRC,https://www.stockwatch.com/Quote/Fundamentals?U:SLRC,19.45,19.25,19.9,18.56,18.77,18.36,70686.9,42,0,-0.02493506493506492,2.11,11,44,2,0.8253494445976918,0.9750649350649351
2021-11-30,3.12,1.0,0.043814071,BCC,2021-11-04,DAY,https://www.stockwatch.com/News/Item/U-b20211104006008-U!BCC-20211104/U/BCC,https://www.stockwatch.com/Quote/Fundamentals?U:BCC,67.43,67.24,75.09,67.5,71.21,67.31,336538.9,26,1,0.059042236763831024,4.63,11,44,3,0.6782526010691121,1.059042236763831
2021-11-18,0.65,1.0,0.078219013,TTSH,2021-11-04,DAY,https://www.stockwatch.com/News/Item/U-z8386352-U!TTSH-20211104/U/TTSH,https://www.stockwatch.com/Quote/Fundamentals?U:TTSH,8.73,8.47,8.8,8.27,8.31,7.7,71097.45,14,0,-0.018890200708382543,7.45,11,44,3,0.6282122929432765,0.9811097992916175
2021-12-30,0.45,1.0,0.023124358,GSBD,2021-11-04,AMC,https://www.stockwatch.com/News/Item/U-b20211104006307-U!GSBD-20211104/U/GSBD,https://www.stockwatch.com/Quote/Fundamentals?U:GSBD,18.69,18.88,19.71,18.63,19.46,19.01,350477.85,56,1,0.030720338983051043,2.41,11,44,3,0.6473591535002622,1.030720338983051
2021-12-14,2.0,1.0,0.022719527,EOG,2021-11-04,AMC,https://www.stockwatch.com/News/Item/U-prDA63573-U!EOG-20211104/U/EOG,https://www.stockwatch.com/Quote/Fundamentals?U:EOG,90.9,94.97,98.2,83.25,88.03,85.41,3626857.15,40,0,-0.07307570811835318,2.2,11,44,3,0.8876001257527528,0.9269242918816468
2021-11-10,1.28,1.0,0.040050063,MPLX,2021-11-04,AMC,https://www.stockwatch.com/News/Item/U-prDA64669-U!MPLX-20211104/U/MPLX,https://www.stockwatch.com/Quote/Fundamentals?U:MPLX,31.02,31.21,32.26,30.9299,31.96,30.57,2001471.45,6,1,0.02403075937199617,4.13,11,44,3,0.6043155267216725,1.0240307593719962
2021-11-12,1.25,1.0,0.125628141,QRTEA,2021-11-05,AMC,https://www.stockwatch.com/News/Item/U-b20211105005784-U!QRTE-20211105/U/QRTE,https://www.stockwatch.com/Quote/Fundamentals?U:QRTEA,9.65,9.87,10.75,9.78,9.95,8.83,6149527.55,7,1,0.008105369807497542,12.95,11,44,4,0.5991514203067253,1.0081053698074975
2021-12-22,0.25,1.0,0.022727273,OFS,2021-11-05,DAY,https://www.stockwatch.com/News/Item/U-b20211105005179-U!OFS-20211105/U/OFS,https://www.stockwatch.com/Quote/Fundamentals?U:OFS,11.0,11.4,11.4899,10.5,11.0,10.91,50217.45,47,0,-0.03508771929824561,2.27,11,44,4,0.797423810797632,0.9649122807017544
2021-11-19,0.03,1.0,0.021126761,SMTS,2021-11-05,AMC,https://www.stockwatch.com/News/Item/U-b20211105005803-U!SMTS-20211105/U/SMTS,https://www.stockwatch.com/Quote/Fundamentals?U:SMTS,1.79,1.79,1.81,1.4102,1.42,1.39,636521.9,14,0,-0.2067039106145252,1.68,11,44,4,0.008128682556543048,0.7932960893854748
2021-12-14,0.62,1.0,0.029314421,FSK,2021-11-08,AMC,https://www.stockwatch.com/News/Item/U-prNY67997-U!FSK-20211108/U/FSK,https://www.stockwatch.com/Quote/Fundamentals?U:FSK,21.68,22.09,22.31,20.7,21.15,20.46,1315001.0,36,0,-0.042553191489361764,2.86,11,45,0,0.8297810486805487,0.9574468085106382
2021-11-18,0.21,1.0,0.023945268,usa,2021-11-08,DAY,https://www.stockwatch.com/News/Item/U-prNY67612-U!USA-20211108/U/USA,https://www.stockwatch.com/Quote/Fundamentals?U:usa,8.47,8.51,9.03,8.49,8.77,8.59,1396211.65,10,1,0.03055229142185656,2.48,11,45,0,0.5853603346128119,1.0305522914218566
2021-11-19,0.36,1.0,0.020677771,AOMR,2021-11-08,DAY,https://www.stockwatch.com/News/Item/U-b20211108005436-U!AOMR-20211108/U/AOMR,https://www.stockwatch.com/Quote/Fundamentals?U:AOMR,18.42,18.69,18.68,17.15,17.41,16.9,50257.65,11,0,-0.06848582129481007,1.95,11,45,0,0.065348216570544,0.9315141787051899
2021-12-17,0.355,1.0,0.022425774,WHF,2021-11-09,DAY,https://www.stockwatch.com/News/Item/U-prNY68702-U!WHF-20211109/U/WHF,https://www.stockwatch.com/Quote/Fundamentals?U:WHF,15.26,15.21,16.2,14.92,15.83,15.31,144236.6,38,1,0.04076265614727137,2.33,11,45,1,0.6539735045057525,1.0407626561472714
